tpid	TraitOriginalName	TraitAnnotation	TraitAnnotationID	Property	ProAnnotation	ProAnnotationID	ActualProValue	pmcId									
6148	Frt. color (orange)	plant color	http://purl.obolibrary.org/obo/TO_0000708	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[239]	PMC2267253									
6149	Frt. color (orange)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	11,12	PMC2267253									
6150	Frt. color (orange)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC2/BC2F1	PMC2267253									
6151	Frt. color (yellow)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. parviflorum	PMC2267253									
6152	Frt. color (yellow)	plant color	http://purl.obolibrary.org/obo/TO_0000708	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[234]	PMC2267253									
6153	Frt. color (yellow)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	12	PMC2267253									
6154	Frt. color (yellow)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC3	PMC2267253									
7202	Frt. fructose content	fructose content	http://purl.obolibrary.org/obo/TO_0006005	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
7203	Frt. fructose content	fructose content	http://purl.obolibrary.org/obo/TO_0006005	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[297]	PMC2267253									
7204	Frt. fructose content	fructose content	http://purl.obolibrary.org/obo/TO_0006005	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	4,5,7,9	PMC2267253									
7205	Frt. fructose content	fructose content	http://purl.obolibrary.org/obo/TO_0006005	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	ILs	PMC2267253									
7210	Frt. glucose content	glucose content	http://purl.obolibrary.org/obo/TO_0000300	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
7211	Frt. glucose content	glucose content	http://purl.obolibrary.org/obo/TO_0000300	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[297]	PMC2267253									
7212	Frt. glucose content	glucose content	http://purl.obolibrary.org/obo/TO_0000300	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	4,5,9,12	PMC2267253									
7213	Frt. glucose content	glucose content	http://purl.obolibrary.org/obo/TO_0000300	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	ILs	PMC2267253									
7886	Frt. malic acid content	malic acid	http://purl.obolibrary.org/obo/SP_0000168	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
7887	Frt. malic acid content	malic acid	http://purl.obolibrary.org/obo/SP_0000168	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[297]	PMC2267253									
7888	Frt. malic acid content	malic acid	http://purl.obolibrary.org/obo/SP_0000168	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	3,4,8,12	PMC2267253									
7889	Frt. malic acid content	malic acid	http://purl.obolibrary.org/obo/SP_0000168	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	ILs	PMC2267253									
8250	Frt. pericarp thickness	pericarp	http://purl.obolibrary.org/obo/PO_0009084	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pimpinellifolium	PMC2267253									
8251	Frt. pericarp thickness	pericarp	http://purl.obolibrary.org/obo/PO_0009084	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[208]	PMC2267253									
8252	Frt. pericarp thickness	pericarp	http://purl.obolibrary.org/obo/PO_0009084	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	2,8,10	PMC2267253									
8253	Frt. pericarp thickness	pericarp	http://purl.obolibrary.org/obo/PO_0009084	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC1	PMC2267253									
8448	Frt. pH	pH	http://purl.obolibrary.org/obo/SP_0000170	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. chmielewskii	PMC2267253									
