"a 2'-<i>O</i>-methylcytidine in tRNA"	("a 2'-<i>O</i>-methylcytidine in tRNA" "a tRNA containing 2'-<i>O</i>-methylcytidine")	("a tRNA containing 2'-<i>O</i>-methylcytidine")
"a 2'-<i>O</i>-methylcytidine<sup>1402</sup> in 16S rRNA"	("a 2'-<i>O</i>-methylcytidine<sup>1402</sup> in 16S rRNA")	
"a 2'-<i>O</i>-methylcytidine<sup>1409</sup> in 16S rRNA"	("a 2'-<i>O</i>-methylcytidine<sup>1409</sup> in 16S rRNA")	
"a 2'-<i>O</i>-methylcytidine<sup>1920</sup> in 23S rRNA"	("a 2'-<i>O</i>-methylcytidine<sup>1920</sup> in 23S rRNA")	
"a 2'-<i>O</i>-methylcytidine<sup>32</sup> in tRNA"	("a 2'-<i>O</i>-methylcytidine<sup>32</sup> in tRNA")	
"a 2'-<i>O</i>-methylcytidine<sup>34</sup> in tRNA"	("a 2'-<i>O</i>-methylcytidine<sup>34</sup> in tRNA")	
"a 2'-<i>O</i>-methylcytidine<sup>4</sup> in tRNAGly(GCC)"	("a 2'-<i>O</i>-methylcytidine<sup>4</sup> in tRNAGly(GCC)")	
"a 2'-<i>O</i>-methylcytidine<sup>56</sup> in tRNA"	("a 2'-<i>O</i>-methylcytidine<sup>56</sup> in tRNA")	
"a 2'-<i>O</i>-methylcytosine in rRNA"	("a 2'-<i>O</i>-methylcytosine in rRNA")	
"a 2'-<i>O</i>-methylguanosine in rRNA"	("a 2'-<i>O</i>-methylguanosine in rRNA" "an rRNA containing 2'-<i>O</i>-methylguanosine")	("an rRNA containing 2'-<i>O</i>-methylguanosine")
"a 2'-<i>O</i>-methylguanosine in tRNA"	("a 2'-<i>O</i>-methylguanosine in tRNA" "a tRNA containing 2'-<i>O</i>-methylguanosine")	("a tRNA containing 2'-<i>O</i>-methylguanosine")
"a 2'-<i>O</i>-methylguanosine in tRNA<SUP>tyr</SUP>"	("a 2'-<i>O</i>-methylguanosine in tRNA<SUP>tyr</SUP>" "tRNA<SUP>tyr</SUP>-containing-2'-O-methylguanosine")	("tRNA<SUP>tyr</SUP>-containing-2'-O-methylguanosine")
"a 2'-<i>O</i>-methylguanosine<sup>18</sup> in tRNA"	("a 2'-<i>O</i>-methylguanosine<sup>18</sup> in tRNA")	
"a 2'-<i>O</i>-methylguanosine<sup>34</sup> in tRNA"	("a 2'-<i>O</i>-methylguanosine<sup>34</sup> in tRNA")	
"a 2'-<i>O</i>-methyluridine in 21S rRNA"	("a 2'-<i>O</i>-methyluridine in 21S rRNA" "2'-<i>O</i>-methyluridine-containing rRNA")	("2'-<i>O</i>-methyluridine-containing rRNA")
"a 2'-<i>O</i>-methyluridine in 23S rRNA"	("a 2'-<i>O</i>-methyluridine in 23S rRNA" "23S rRNA containing 2'-<i>O</i>-methyluridine")	("23S rRNA containing 2'-<i>O</i>-methyluridine")
"a 2'-<i>O</i>-methyluridine in tRNA"	("a 2'-<i>O</i>-methyluridine in tRNA" "a tRNA containing 2'-<i>O</i>-methyluridine")	("a tRNA containing 2'-<i>O</i>-methyluridine")
"a 2'-<i>O</i>-methyluridine<sup>2479</sup> in 23S rRNA"	("a 2'-<i>O</i>-methyluridine<sup>2479</sup> in 23S rRNA")	
"a 2'-<i>O</i>-methyluridine<sup>2552</sup> in 23S rRNA"	("a 2'-<i>O</i>-methyluridine<sup>2552</sup> in 23S rRNA")	
"a 2'-<i>O</i>-methyluridine<sup>2791</sup> in 21S rRNA"	("a 2'-<i>O</i>-methyluridine<sup>2791</sup> in 21S rRNA")	
"a 2'-<i>O</i>-methyluridine<sup>32</sup> in tRNA"	("a 2'-<i>O</i>-methyluridine<sup>32</sup> in tRNA")	
"a 2'-<i>O</i>-methyluridine<sup>44</sup>  in tRNA<sup>ser</sup>"	("a 2'-<i>O</i>-methyluridine<sup>44</sup>  in tRNA<sup>ser</sup>")	
"a 2'-O-methylcytosine in tRNA"	("a 2'-O-methylcytosine in tRNA")	
"a 2'-deoxyribonucleoside"	("a 2'-deoxyribonucleoside" "a deoxyribonucleoside")	("a deoxyribonucleoside")
"a 2'-deoxyribonucleoside 3'-monophosphate"	("a 2'-deoxyribonucleoside 3'-monophosphate" "a deoxyribonucleoside 3'-monophosphate" "deoxynucleoside 3'-phosphate" "a 2'-deoxynucleoside 3'-monophosphate" "a 2'-deoxynucleoside 3'-phosphate" "a deoxynucleoside 3'-monophosphate")	("a deoxyribonucleoside 3'-monophosphate" "deoxynucleoside 3'-phosphate" "a 2'-deoxynucleoside 3'-monophosphate" "a 2'-deoxynucleoside 3'-phosphate" "a deoxynucleoside 3'-monophosphate")
"a 2'-deoxyribonucleoside 5'-diphosphate"	("a 2'-deoxyribonucleoside 5'-diphosphate" "a deoxyribonucleoside diphosphate" "a deoxynucleoside diphosphate" "2'-deoxyribonucleoside diphosphate" "deoxynucleoside diphosphate" "deoxyribonucleoside diphosphate" "a 2'-deoxyribonucleoside diphosphate")	("a deoxyribonucleoside diphosphate" "a deoxynucleoside diphosphate" "2'-deoxyribonucleoside diphosphate" "deoxynucleoside diphosphate" "deoxyribonucleoside diphosphate" "a 2'-deoxyribonucleoside diphosphate")
"a 2'-deoxyribonucleoside 5'-monophosphate"	("a 2'-deoxyribonucleoside 5'-monophosphate" "a deoxyribonucleoside monophosphate" "a 2'-deoxynucleoside 5'-monophosphate" "a 2'-deoxynucleoside 5'-phosphate" "a deoxynucleoside monophosphate" "a deoxynucleoside 5'-monophosphate")	("a deoxyribonucleoside monophosphate" "a 2'-deoxynucleoside 5'-monophosphate" "a 2'-deoxynucleoside 5'-phosphate" "a deoxynucleoside monophosphate" "a deoxynucleoside 5'-monophosphate")
"a 2'-deoxyribonucleoside 5'-triphosphate"	("a 2'-deoxyribonucleoside 5'-triphosphate" "a deoxynucleoside triphosphate" "a deoxyribonucleoside triphosphate")	("a deoxynucleoside triphosphate" "a deoxyribonucleoside triphosphate")
"a 2'-deoxyribonucleotide"	("a 2'-deoxyribonucleotide" "a deoxynucleotide" "a deoxyribonucleotide" "(deoxynucleotides)<sub>n</sub>" "(deoxynucleotides)<sub>(m)</sub>" "(deoxynucleotides)<sub>(n+m)</sub>")	("a deoxynucleotide" "a deoxyribonucleotide")
"a 2'-hydroxyisoflavone"	("a 2'-hydroxyisoflavone")	
"a 2(R)-hydroperoxy fatty acid"	("a 2(R)-hydroperoxy fatty acid")	
"a 2(R)-hydroxy fatty acid"	("a 2(R)-hydroxy fatty acid")	
"a 2,2-dialkylglycine"	("a 2,2-dialkylglycine")	
"a 2,3,4-saturated 2-lysophosphatidate"	("a 2,3,4-saturated 2-lysophosphatidate" "1-acyl-sn-glycerol 3-phosphate" "acyl-sn-glycerol-3P" "acyl-sn-glycerol 3-phosphate" "a 1-acyl-<i>sn</i>-glycero 3-phosphate" "an acyl-<i>sn</i>-glycerol-3P" "an acyl-<i>sn</i>-glycerol 3-phosphate" "a 1-acyl-<i>sn</i>-glycerol-3P")	("1-acyl-sn-glycerol 3-phosphate" "acyl-sn-glycerol-3P" "acyl-sn-glycerol 3-phosphate" "a 1-acyl-<i>sn</i>-glycero 3-phosphate" "an acyl-<i>sn</i>-glycerol-3P" "an acyl-<i>sn</i>-glycerol 3-phosphate" "a 1-acyl-<i>sn</i>-glycerol-3P")
"a 2,3,4-saturated fatty acid"	("a 2,3,4-saturated fatty acid")	
"a 2,3,4-saturated fatty acyl CoA"	("a 2,3,4-saturated fatty acyl CoA" "fatty acyl<sub>n</sub>-CoA" "fatty acyl<sub>n-2</sub>-CoA" "fatty acyl<sub>n+2</sub>-CoA")	
"a 2,3-bis-(<i>O</i>-geranylgeranyl)-<i>sn</i>-glycero-phospholipid"	("a 2,3-bis-(<i>O</i>-geranylgeranyl)-<i>sn</i>-glycero-phospholipid")	
"a 2,3-bis-(<i>O</i>-phytanyl)-<i>sn</i>-glycero-phospholipid"	("a 2,3-bis-(<i>O</i>-phytanyl)-<i>sn</i>-glycero-phospholipid")	
"a 2,3-butanediol"	("a 2,3-butanediol" "a butane-2,3-diol" "a 2,3-butylene glycol")	("a butane-2,3-diol" "a 2,3-butylene glycol")
"a 2,3-diacyltrehalose"	("a 2,3-diacyltrehalose")	
"a 2,3-didehydropyranose"	("a 2,3-didehydropyranose")	
"a 2,4-dihydroxypteridine"	("a 2,4-dihydroxypteridine")	
"a 2,6-dideoxyhexose"	("a 2,6-dideoxyhexose")	
"a 2-(&omega;-methylthio)alkylmalate"	("a 2-(&omega;-methylthio)alkylmalate")	
"a 2-(&omega;-methylthio)alkylmaleate"	("a 2-(&omega;-methylthio)alkylmaleate")	
"a 2-(2-hydroxyacyl)sphingosine"	("a 2-(2-hydroxyacyl)sphingosine" "a <i>N</i>-(2-hydroxyacyl)sphing-4-enine")	("a <i>N</i>-(2-hydroxyacyl)sphing-4-enine")
"a 2-<i>O</i>-&alpha;-D-galactopyranosyl-4-<i>O</i>-methyl-&alpha;-D-glucurono)-D-xylan"	("a 2-<i>O</i>-&alpha;-D-galactopyranosyl-4-<i>O</i>-methyl-&alpha;-D-glucurono)-D-xylan")	
"a 2-<i>O</i>-acetylated rhamnogalacturonan I"	("a 2-<i>O</i>-acetylated rhamnogalacturonan I" "(1,4-&alpha;-D-galacturonosyl)<sub>(n)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(m)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(n+m)</sub>")	
"a 2-<i>O</i>-methylcytidine<sup>2498</sup> in 23S rRNA"	("a 2-<i>O</i>-methylcytidine<sup>2498</sup> in 23S rRNA")	
"a 2-<i>O</i>-methylguanosine<sup>2922</sup> in 27S pre-rRNA"	("a 2-<i>O</i>-methylguanosine<sup>2922</sup> in 27S pre-rRNA")	
"a 2-[(3<i>S</i>)-3-carboxy-3-(methylammonio)propyl]-L-histidine-[translation elongation factor 2]"	("a 2-[(3<i>S</i>)-3-carboxy-3-(methylammonio)propyl]-L-histidine-[translation elongation factor 2]" "a [3-[[4-(2-amino-2-carboxy-ethyl)-1H-imidazol-2-yl]]-1-carboxy- propyl]-methyl-ammonium" "a 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine" "2-[3-carboxy-3-(methylammonio)propyl]-L-histidine in eEF-2")	("a [3-[[4-(2-amino-2-carboxy-ethyl)-1H-imidazol-2-yl]]-1-carboxy- propyl]-methyl-ammonium" "a 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine" "2-[3-carboxy-3-(methylammonio)propyl]-L-histidine in eEF-2")
"a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]"	("a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]" "diphthine intermediate in eEF-2" "a 2-(3-carboxy-3-aminopropyl)-L-histidine in eEF-2")	("diphthine intermediate in eEF-2" "a 2-(3-carboxy-3-aminopropyl)-L-histidine in eEF-2")
"a 2-[(3S)-3-carboxy-3-(dimethylammonio)propyl]-L-histidine-[translation elongation factor 2]"	("a 2-[(3S)-3-carboxy-3-(dimethylammonio)propyl]-L-histidine-[translation elongation factor 2]" "a 2-[3-carboxy-3-(dimethylammonio)propyl]-L-histidine in eEF-2")	("a 2-[3-carboxy-3-(dimethylammonio)propyl]-L-histidine in eEF-2")
"a 2-acetyl-1-alkyl-<i>sn</i>-glycero-3-phosphocholine"	("a 2-acetyl-1-alkyl-<i>sn</i>-glycero-3-phosphocholine" "PAF" "platelet-activating factor" "a 1-alkyl-2-acetyl-<i>sn</i>-glycero-3-phosphocholine")	("PAF" "platelet-activating factor" "a 1-alkyl-2-acetyl-<i>sn</i>-glycero-3-phosphocholine")
"a 2-acyl 1-lyso-phosphatidylcholine"	("a 2-acyl 1-lyso-phosphatidylcholine" "a 2-acylglycero-3-phosphocholine" "a L-1-lysolecithin" "a 1-lyso-2-acyl-<i>sn</i>-glycero-3-phosphocholine" "a 1-lysolecithin" "a &beta;-lysophosphatidylcholine" "a 2-acylglycerophosphocholine" "a 2-acyl-<i>sn</i>-glycero-3-phosphocholine")	("a 2-acylglycero-3-phosphocholine" "a L-1-lysolecithin" "a 1-lyso-2-acyl-<i>sn</i>-glycero-3-phosphocholine" "a 1-lysolecithin" "a &beta;-lysophosphatidylcholine" "a 2-acylglycerophosphocholine" "a 2-acyl-<i>sn</i>-glycero-3-phosphocholine")
"a 2-acyl-1-Z-alk-1-enyl-<i>sn</i>-glycerol"	("a 2-acyl-1-Z-alk-1-enyl-<i>sn</i>-glycerol" "a (Z) 2-acyl1-alkenyl-<i>sn</i>-glycerol")	("a (Z) 2-acyl1-alkenyl-<i>sn</i>-glycerol")
"a 2-acyl-1-alkyl-<i>sn</i>-glycero-3-phosphocholine"	("a 2-acyl-1-alkyl-<i>sn</i>-glycero-3-phosphocholine" "a 1-organyl-2-acyl-<i>sn</i>-glycero-3-phosphocholine" "a 1-radyl-2-acyl-<i>sn</i>-glycero-3-phosphocholine")	("a 1-organyl-2-acyl-<i>sn</i>-glycero-3-phosphocholine" "a 1-radyl-2-acyl-<i>sn</i>-glycero-3-phosphocholine")
"a 2-acyl-1-alkyl-<i>sn</i>-glycerol"	("a 2-acyl-1-alkyl-<i>sn</i>-glycerol")	
"a 2-acyl-1-alkyl-<i>sn</i>-glycerol 3-phosphate"	("a 2-acyl-1-alkyl-<i>sn</i>-glycerol 3-phosphate")	
"a 2-acyl-1-lyso-phosphatidylethanolamine"	("a 2-acyl-1-lyso-phosphatidylethanolamine" "2-acyl-GPE" "<i>O</i>-(2-acyl-<i>sn</i>-glycero-3-phospho)-ethanolamine" "a 2-acyl-1-lyso-<i>sn</i>-glycero-3-phosphoethanolamine" "a 2-acyl-<i>sn</i>-glycero-3-phosphoethanolamine")	("2-acyl-GPE" "<i>O</i>-(2-acyl-<i>sn</i>-glycero-3-phospho)-ethanolamine" "a 2-acyl-1-lyso-<i>sn</i>-glycero-3-phosphoethanolamine" "a 2-acyl-<i>sn</i>-glycero-3-phosphoethanolamine")
"a 2-acyl-1-lyso-phosphatidylglycerol"	("a 2-acyl-1-lyso-phosphatidylglycerol" "a 1-lyso-2-acyl-<i>sn</i>-glycero-3-phosphoglycerol")	("a 1-lyso-2-acyl-<i>sn</i>-glycero-3-phosphoglycerol")
"a 2-acyl-<i>sn</i>-glycerol 3-phosphate"	("a 2-acyl-<i>sn</i>-glycerol 3-phosphate" "a 2-acyl-<i>sn</i>-glycerol 3P" "a 1-lysophosphatidate" "a 1-lyso-LPA" "a 1-lyso-phosphatidic acid" "a 1-lyso-phosphatidate")	("a 2-acyl-<i>sn</i>-glycerol 3P" "a 1-lysophosphatidate" "a 1-lyso-LPA" "a 1-lyso-phosphatidic acid" "a 1-lyso-phosphatidate")
"a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)"	("a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)")	
"a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)"	("a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)")	
"a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)"	("a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)")	
"a 2-acyl-sn-glycero-3-phosphoglycerol (n-C14:1)"	("a 2-acyl-sn-glycero-3-phosphoglycerol (n-C14:1)")	
"a 2-acyl-sn-glycero-3-phosphoglycerol (n-C16:1)"	("a 2-acyl-sn-glycero-3-phosphoglycerol (n-C16:1)")	
"a 2-acyl-sn-glycero-3-phosphoglycerol (n-C18:1)"	("a 2-acyl-sn-glycero-3-phosphoglycerol (n-C18:1)")	
"a 2-acylglycerol"	("a 2-acylglycerol" "a 2-monoglyceride" "a 2-glyceride" "a 2-MAG")	("a 2-monoglyceride" "a 2-glyceride" "a 2-MAG")
"a 2-alkyl-dinitrophenol derivative"	("a 2-alkyl-dinitrophenol derivative")	
"a 2-amino-4,7-dihydroxypteridine"	("a 2-amino-4,7-dihydroxypteridine")	
"a 2-amino-4-hydroxypteridine"	("a 2-amino-4-hydroxypteridine")	
"a 2-arylethylamine"	("a 2-arylethylamine")	
"a 2-benzopyran"	("a 2-benzopyran")	
"a 2-dehydropyranose"	("a 2-dehydropyranose")	
"a 2-deoxy-D-ribosyl-base"	("a 2-deoxy-D-ribosyl-base" "a 2-deoxy-D-ribosyl-base(2)" "a 2-deoxy-D-ribosyl-base(1)")	
"a 2-deoxystreptamine antibiotic"	("a 2-deoxystreptamine antibiotic")	
"a 2-enoyl-CoA"	("a 2-enoyl-CoA" "2,3-dehydroacyl-CoA" "RCH=CHCO-CoA" "a &Delta;<SUP>2</SUP>-enoyl-CoA" "a 2,3-dehydroacyl-CoA")	("2,3-dehydroacyl-CoA" "RCH=CHCO-CoA" "a &Delta;<SUP>2</SUP>-enoyl-CoA" "a 2,3-dehydroacyl-CoA")
"a 2-hexadecenoate"	("a 2-hexadecenoate" "16:1&Delta;2" "2-hexadecenoic acid")	("16:1&Delta;2" "2-hexadecenoic acid")
"a 2-hydroxy carboxylate"	("a 2-hydroxy carboxylate")	
"a 2-hydroxy-3-methyl-branched 2,3,4-saturated fatty acyl-CoA"	("a 2-hydroxy-3-methyl-branched 2,3,4-saturated fatty acyl-CoA" "a long-chain acyl<sub>n</sub>-CoA" "a long-chain acyl<sub>n-2</sub>-CoA" "a long-chain acyl<sub>n+2</sub>-CoA")	
"a 2-hydroxycarbonyl compound"	("a 2-hydroxycarbonyl compound")	
"a 2-long-chain acyl-2',3,4',6-tetramycolipenoyl-trehalose"	("a 2-long-chain acyl-2',3,4',6-tetramycolipenoyl-trehalose")	
"a 2-long-chain acyl-3-mycolipenoyl-trehalose"	("a 2-long-chain acyl-3-mycolipenoyl-trehalose" "a 2,3-diacyltrehalose")	("a 2,3-diacyltrehalose")
"a 2-lyso-phospholipid"	("a 2-lyso-phospholipid")	
"a 2-methoxy-6-(<i>all-trans</i>-polyprenyl)phenol"	("a 2-methoxy-6-(<i>all-trans</i>-polyprenyl)phenol")	
"a 2-methoxy-6-all-trans-polyprenyl-1,4-benzoquinol"	("a 2-methoxy-6-all-trans-polyprenyl-1,4-benzoquinol")	
"a 2-methyl branched 2,3,4-saturated fatty acid"	("a 2-methyl branched 2,3,4-saturated fatty acid")	
"a 2-methyl branched 2,3,4-saturated fatty acyl-CoA"	("a 2-methyl branched 2,3,4-saturated fatty acyl-CoA")	
"a 2-methyl branched 2,3,4-saturated fatty aldehyde"	("a 2-methyl branched 2,3,4-saturated fatty aldehyde")	
"a 2-methyladenine in rRNA"	("a 2-methyladenine in rRNA")	
"a 2-methyladenine<sup>37</sup> in tRNA"	("a 2-methyladenine<sup>37</sup> in tRNA")	
"a 2-methylthio-<i>N</i><sup>6</sup>-L-threonylcarbamoyladenine<sup>37</sup> in tRNA"	("a 2-methylthio-<i>N</i><sup>6</sup>-L-threonylcarbamoyladenine<sup>37</sup> in tRNA")	
"a 2-nucleotidylgentamicin"	("a 2-nucleotidylgentamicin" "a 2''-nucleotidylgentamicin")	("a 2''-nucleotidylgentamicin")
"a 2-oxindole-3-acetyl-hexose"	("a 2-oxindole-3-acetyl-hexose")	
"a 2-oxo acid"	("a 2-oxo acid" "a keto acid" "a &alpha; keto acid" "2-oxo acid")	("a keto acid" "a &alpha; keto acid" "2-oxo acid")
"a 2-oxo carboxylate"	("a 2-oxo carboxylate" "2-oxo acid" "an &alpha; keto acid" "a keto acid" "a 2-oxo acid" "a 2-ketocarboxylate")	("2-oxo acid" "an &alpha; keto acid" "a keto acid" "a 2-oxo acid" "a 2-ketocarboxylate")
"a 2-polyprenylphenol"	("a 2-polyprenylphenol")	
"a 2-thiouridine in tRNA"	("a 2-thiouridine in tRNA" "a tRNA 2-thiouridine")	("a tRNA 2-thiouridine")
"a 2-thiouridine<sup>34</sup> in tRNA"	("a 2-thiouridine<sup>34</sup> in tRNA" "a tRNA 2-thiouridine<sup>34</sup>")	("a tRNA 2-thiouridine<sup>34</sup>")
"a 21-hydroxy-C<sub>21</sub>-steroid"	("a 21-hydroxy-C<sub>21</sub>-steroid" "a 21-hydroxysteroid")	("a 21-hydroxysteroid")
"a 21S rRNA pseudouridine"	("a 21S rRNA pseudouridine" "a 21S rRNA containing pseudouridine" "a pseudouridine in 21S rRNA")	("a 21S rRNA containing pseudouridine" "a pseudouridine in 21S rRNA")
"a 21S rRNA pseudouridine <sup>2819</sup>"	("a 21S rRNA pseudouridine <sup>2819</sup>" "a pseudouridine <sup>2819</sup> in 21S rRNA")	("a pseudouridine <sup>2819</sup> in 21S rRNA")
"a 23,24-dihydrocucurbitacin"	("a 23,24-dihydrocucurbitacin")	
"a 23S rRNA uridine<sup>1911/1915/1917</sup>"	("a 23S rRNA uridine<sup>1911/1915/1917</sup>")	
"a 24-epibrassinolide sulfate"	("a 24-epibrassinolide sulfate")	
"a 24-epicathasterone sulfate"	("a 24-epicathasterone sulfate")	
"a 28S rRNA containing an apurinic site"	("a 28S rRNA containing an apurinic site")	
"a 2<i>-trans</i>-4-<i>cis</i>-dienoyl-CoA"	("a 2<i>-trans</i>-4-<i>cis</i>-dienoyl-CoA")	
"a 3&alpha;-hydroxy bile acid CoA ester"	("a 3&alpha;-hydroxy bile acid CoA ester")	
"a 3&alpha;-hydroxysteroid"	("a 3&alpha;-hydroxysteroid" "a 3&alpha;-hydroxysterol")	("a 3&alpha;-hydroxysterol")
"a 3&beta;-hydroxy-&delta;<sup>5</sup>-steroid"	("a 3&beta;-hydroxy-&delta;<sup>5</sup>-steroid")	
"a 3&beta;-hydroxy-4&alpha;-carboxysteroid"	("a 3&beta;-hydroxy-4&alpha;-carboxysteroid" "a 3&beta;-hydroxysteroid-4&alpha;-carboxylate")	("a 3&beta;-hydroxysteroid-4&alpha;-carboxylate")
"a 3&beta;-hydroxysteroid"	("a 3&beta;-hydroxysteroid" "a 3-&beta;-hydroxysterol")	("a 3-&beta;-hydroxysterol")
"a 3' hydroxy flavanone"	("a 3' hydroxy flavanone")	
"a 3' phosphooligo-deoxyribonucleotide"	("a 3' phosphooligo-deoxyribonucleotide")	
"a 3' phosphooligo-ribonucleotide RNA"	("a 3' phosphooligo-ribonucleotide RNA")	
"a 3' phosphooligonucleotide RNA"	("a 3' phosphooligonucleotide RNA")	
"a 3',5'-dihydroxy isoflavanone"	("a 3',5'-dihydroxy isoflavanone")	
"a 3',5'-dimethoxyflavonoid"	("a 3',5'-dimethoxyflavonoid" "a 3',5'-di-<i>O</i>-methylflavonoid")	("a 3',5'-di-<i>O</i>-methylflavonoid")
"a 3'-hydroxy-flavonoid"	("a 3'-hydroxy-flavonoid")	
"a 3'-hydroxyflavone"	("a 3'-hydroxyflavone")	
"a 3'-methoxyflavoid"	("a 3'-methoxyflavoid")	
"a 3'-methoxyflavone"	("a 3'-methoxyflavone")	
"a 3'-methoxyflavonoid"	("a 3'-methoxyflavonoid" "a 3'-<i>O</i>-methylflavonoid")	("a 3'-<i>O</i>-methylflavonoid")
"a 3'-phospho-DNA"	("a 3'-phospho-DNA")	
"a 3'-terminal unsaturated sugar"	("a 3'-terminal unsaturated sugar")	
"a 3,4-didehydropyranoside"	("a 3,4-didehydropyranoside")	
"a 3,4-dihydroxy-5-<i>all-trans</i>-polyprenylbenzoate"	("a 3,4-dihydroxy-5-<i>all-trans</i>-polyprenylbenzoate")	
"a 3,6-dideoxyhexose"	("a 3,6-dideoxyhexose")	
"a 3- or 2-hydroxy fatty acid"	("a 3- or 2-hydroxy fatty acid")	
"a 3-&alpha;-L-fucosyl-N-acetylglucosaminyl-[glycoprotein]"	("a 3-&alpha;-L-fucosyl-N-acetylglucosaminyl-[glycoprotein]")	
"a 3-&beta;-hydroxysteroid ester"	("a 3-&beta;-hydroxysteroid ester")	
"a 3-(&omega;-methylthio)alkylmalate"	("a 3-(&omega;-methylthio)alkylmalate" "a 3-(<i>n</i>'-methylthio)alkylmalic acid")	("a 3-(<i>n</i>'-methylthio)alkylmalic acid")
"a 3-(3-hydroxyalkanoyloxy)alkanoate"	("a 3-(3-hydroxyalkanoyloxy)alkanoate")	
"a 3-(<i>all-trans</i>-polyrenyl)benzene-1,2-diol"	("a 3-(<i>all-trans</i>-polyrenyl)benzene-1,2-diol")	
"a 3-(acyloxy)acyl group of bacterial toxin"	("a 3-(acyloxy)acyl group of bacterial toxin")	
"a 3-<i>O</i>-&beta;-D-galactosyl-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-L-serine-[protein]"	("a 3-<i>O</i>-&beta;-D-galactosyl-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-L-serine-[protein]" "a [protein]-(2S)-3-(2-acetamido-2-deoxy-3-O-D-galactopyranosyl--D-galactopyranosyloxy)-2-aminopropanoic acid" "a [protein]-O-(3-O-D-galactosyl-N-acetyl-&beta;-D-galactosaminyl)-L-serine" "D-galactosyl-3-(N-acetyl-&alpha;-D-galactosaminyl)-L-serine -[protein]")	("a [protein]-(2S)-3-(2-acetamido-2-deoxy-3-O-D-galactopyranosyl--D-galactopyranosyloxy)-2-aminopropanoic acid" "a [protein]-O-(3-O-D-galactosyl-N-acetyl-&beta;-D-galactosaminyl)-L-serine" "D-galactosyl-3-(N-acetyl-&alpha;-D-galactosaminyl)-L-serine -[protein]")
"a 3-<i>O</i>-<i>sn</i>-phosphatidyl-L-serine"	("a 3-<i>O</i>-<i>sn</i>-phosphatidyl-L-serine" "phosphatidylserine (Ecoli)" "phosphatidyl-serine" "3-O-sn-phosphatidyl-L-serine" "phosphatidyl-L-serine" "1-phosphatidyl-serine" "an <i>O</i>-<i>sn</i>-phosphatidyl-L-serine" "a phosphatidyl-serine" "an L-1-phosphatidylserine" "a phosphatidyl-L-serine" "a 1-phosphatidyl-serine")	("phosphatidylserine (Ecoli)" "phosphatidyl-serine" "3-O-sn-phosphatidyl-L-serine" "phosphatidyl-L-serine" "1-phosphatidyl-serine" "an <i>O</i>-<i>sn</i>-phosphatidyl-L-serine" "a phosphatidyl-serine" "an L-1-phosphatidylserine" "a phosphatidyl-L-serine" "a 1-phosphatidyl-serine")
"a 3-<i>O</i>-acetylated rhamnogalacturonan I"	("a 3-<i>O</i>-acetylated rhamnogalacturonan I" "(1,4-&alpha;-D-galacturonosyl)<sub>(n)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(m)</sub>" "(1,4-&alpha;-D-galacturonosyl)<sub>(n+m)</sub>")	
"a 3-[(3S)-3-amino-3-carboxypropyl]-uridine in tRNA"	("a 3-[(3S)-3-amino-3-carboxypropyl]-uridine in tRNA" "a tRNA 3-(3-amino-3-carboxypropyl)-uridine")	("a tRNA 3-(3-amino-3-carboxypropyl)-uridine")
"a 3-[(3S)-3-amino-3-carboxypropyl]-uridine<sup>47</sup> in tRNA<sup>Phe</sup>"	("a 3-[(3S)-3-amino-3-carboxypropyl]-uridine<sup>47</sup> in tRNA<sup>Phe</sup>")	
"a 3-acyl-<i>sn</i>-glycerol"	("a 3-acyl-<i>sn</i>-glycerol")	
"a 3-acylpyruvate"	("a 3-acylpyruvate")	
"a 3-aminoacyl-phosphatidylglycerol"	("a 3-aminoacyl-phosphatidylglycerol")	
"a 3-carbamoyloxymethylcephem"	("a 3-carbamoyloxymethylcephem")	
"a 3-de(1-hydroxyethyl)-3-vinyl-bacteriochlorophyllide <i>d</i>"	("a 3-de(1-hydroxyethyl)-3-vinyl-bacteriochlorophyllide <i>d</i>")	
"a 3-dehydropyranose"	("a 3-dehydropyranose")	
"a 3-dehydropyranoside"	("a 3-dehydropyranoside")	
"a 3-deoxyoctulosonyl-lipopolysaccharide"	("a 3-deoxyoctulosonyl-lipopolysaccharide")	
