Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,assumes values specified by,concretizes,Contributor,Creator,curator note,Date,declares,definition,definition source,denotes,derives from,Description,editor note,editor preferred term,estimator of,example of usage,executes,Format,has coordinate unit label,has curation status,has denominator,has function,has grain,has measurement datum,has measurement unit label,has member,has numerator,has part,has participant,has quality,has role,has specified value,has time stamp,has value,has value specification,has x coordinate value,has y coordinate value,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://usefulinc.com/ns/doap#bug-database,http://usefulinc.com/ns/doap#homepage,http://usefulinc.com/ns/doap#mailing-list,http://www.w3.org/2002/07/owl#versionInfo,IEDB alternative term,imported from,inheres in,is about,is bearer of,is concretized as,is declared by,is denoted by,is duration of,is function of,is located in,is member of,is member of organization,is part of,is preceded by,is realized by,is role of,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,participates in,precedes,preferred mathematical notation,Python command,R command,realizes,s depends on,specifies value of,STATO alternative term,Subject and Keywords,term editor,Title
http://purl.obolibrary.org/obo/STATO_0000405,unstructured covariance structure,,A covariance structure where no restrictions are made on the covariance between any pair of measurements.,false,,,http://purl.obolibrary.org/obo/STATO_0000346,,,,,,,,,,A covariance structure where no restrictions are made on the covariance between any pair of measurements.,http://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm#statug_mixed_sect019.htm#statug.mixed.mixedcovstruct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Nichols|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000235,genetic association study,,"A genetic association study is a kind of study whose objective is to detect associations between phenotypes, between a phenotype and a genetic polymorphism or between two genetic polymorphisms.",false,,,http://purl.obolibrary.org/obo/OBI_0000066,,,,,,,,,,"A genetic association study is a kind of study whose objective is to detect associations between phenotypes, between a phenotype and a genetic polymorphism or between two genetic polymorphisms.",http://en.wikipedia.org/wiki/Genetic_association,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0001034,environmental control device,,"An environmental control device is a device which has the function to control some aspect of the environment such as temperature, or humidity.",false,,,http://purl.obolibrary.org/obo/OBI_0000968,,,,,,,,,,"An environmental control device is a device which has the function to control some aspect of the environment such as temperature, or humidity.",OBI,,,,,environmental control device,,A growth chamber is an environmental control device.,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helen Parkinson,
http://purl.obolibrary.org/obo/STATO_0000279,between group comparison statistical test,,between group comparison statistical test is a statistical test which aims to detect difference  between the means computing for each of the study group populations,false,,,http://purl.obolibrary.org/obo/OBI_0000673,,,,,,,,,,between group comparison statistical test is a statistical test which aims to detect difference  between the means computing for each of the study group populations,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000278,pairing rule,,pairing rule is a rule which is specifies the criteria for deciding on how to associated any 2 entities.,false,,,http://purl.obolibrary.org/obo/IAO_0000055,,,,,,,,,,pairing rule is a rule which is specifies the criteria for deciding on how to associated any 2 entities.,STATO,,,,,,,TODO,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/IAO_0000009,data item label,,An information content entity that is part of some data item and is used to partially define the denotation of that data item.,false,,,http://purl.obolibrary.org/obo/IAO_0000030,,datum label,,,,,,,,An information content entity that is part of some data item and is used to partially define the denotation of that data item.,,,,,http://www.golovchenko.org/cgi-bin/wnsearch?q=label#4n,data item label,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000027,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GROUP: IAO,
http://purl.obolibrary.org/obo/STATO_0000213,continuous variable discretization,,discretization as a processing converting a continuous variable into a polychotomous variable by concretizing a set of discretization rules,false,,,http://purl.obolibrary.org/obo/OBI_0200000,,,,,,,,,,discretization as a processing converting a continuous variable into a polychotomous variable by concretizing a set of discretization rules,"AGB,PRS adapted from wikipedia (http://en.wikipedia.org/wiki/Discretization)",,,,,,,,http://purl.obolibrary.org/obo/IAO_0000055,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://cran.r-project.org/web/packages/discretization/index.html,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000086,F-test,,an F-test is a statistical test which evaluates that the computed test statistics follows an F-distribution under the null hypothesis. The F-test is sensitive to departure from normality. F-test arise when decomposing the variability in a data set in terms of sum of squares.,false,,,http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000191,http://purl.obolibrary.org/obo/STATO_0000224,,,,,,,,,an F-test is a statistical test which evaluates that the computed test statistics follows an F-distribution under the null hypothesis. The F-test is sensitive to departure from normality. F-test arise when decomposing the variability in a data set in terms of sum of squares.,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000204|http://purl.obolibrary.org/obo/STATO_0000282,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/REO_0000280,molecular label,,"a molecular reagent intended to associate with some molecular target to serve as a proxy for the presence, abundance, or location of this target in a detection of molecular label assay",false,,,http://purl.obolibrary.org/obo/CHEBI_23367,,molecular tracer,,,,,,,,"a molecular reagent intended to associate with some molecular target to serve as a proxy for the presence, abundance, or location of this target in a detection of molecular label assay","OBI developer call, 3-12-12",,,,,molecular label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/reo.owl|http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/STATO_0000055,chromosome coordinate system,,chromosome coordinate system is a genomic coordinate which uses chromosome of a particular assembly build process to define start and end positions. This coordinate system is unstable and will change with each new genome sequence assembly build. ,false,,,http://purl.obolibrary.org/obo/STATO_0000197,,,,,,,,,,chromosome coordinate system is a genomic coordinate which uses chromosome of a particular assembly build process to define start and end positions. This coordinate system is unstable and will change with each new genome sequence assembly build. ,,,,,,,,"http://www.ncbi.nlm.nih.gov/assembly/model/


 chrX:35,000,000-36,000,000. ",,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_1000029,phage display library,,a phage display library is a collection of materials in which a mixture of genes or gene fragments is expressed and can be individually selected and amplified.,false,,,http://purl.obolibrary.org/obo/OBI_0000731,,display library,,,,,,,,a phage display library is a collection of materials in which a mixture of genes or gene fragments is expressed and can be individually selected and amplified.,WEB: http://www.immuneepitope.org/home.do,,,,,phage display library,,PMID: 15905471.Nucleic Acids Res. 2005 May 19;33(9):e81.Oligonucleotide-assisted cleavage and ligation: a novel directional DNA cloning technology to capture cDNAs. Application in the construction of a human immune antibody phage-display library. [Phage display library encoding fragments of human antibodies. m-rna library encoding for 9-mer peptides],,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0600064,,,,,,,,,,,,,PERSON: Bjoern Peters|PERSON: Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000098,two sample Hotelling T2 test,,Hotelling's T2 test is a statistical test which is a generalization of Student's T-test to a assess if the means of a set of variables remains unchanged when studying 2 populations. It is a type of multivariate analysis,false,,,http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000279,http://purl.obolibrary.org/obo/STATO_0000255,,,,,,,,,Hotelling's T2 test is a statistical test which is a generalization of Student's T-test to a assess if the means of a set of variables remains unchanged when studying 2 populations. It is a type of multivariate analysis,STATO,,,,,,,http://arxiv.org/pdf/1007.1094.pdf,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000053|http://purl.obolibrary.org/obo/STATO_0000132,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://svitsrv25.epfl.ch/R-doc/library/rrcov/html/T2.test.html,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000224,goodness of fit testing objective,,A testing objective to ensure that the sample used in a statistical test actually follows a normal distribution.,false,,,http://purl.obolibrary.org/obo/OBI_0000675,,,,,,,,,,A testing objective to ensure that the sample used in a statistical test actually follows a normal distribution.,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000054,homoskedasticity hypothesis,,homoskedasticity is a null hypothesis stating that all variances under consideration are homogenous,false,,,http://purl.obolibrary.org/obo/STATO_0000065,,equality of variance,,,,,,,,homoskedasticity is a null hypothesis stating that all variances under consideration are homogenous,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000226,,http://purl.obolibrary.org/obo/STATO_0000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000097,statistical test power analysis,,stastical test power analysis is a data transformation which aims to determine the size of a statistical sample required to reach a desired significance level given a particular statistical test,false,,,http://purl.obolibrary.org/obo/OBI_0200000,,,,,,,,,,stastical test power analysis is a data transformation which aims to determine the size of a statistical sample required to reach a desired significance level given a particular statistical test,http://www.statmethods.net/stats/power.html,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.statmethods.net/stats/power.html,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000305,Helmert contrast,,A Helmert contrast is a contrast in which the coefficients for the Helmert regressors compare each level with the average of the “preceding” ones,false,,,http://purl.obolibrary.org/obo/STATO_0000290,,,,,,,,,,A Helmert contrast is a contrast in which the coefficients for the Helmert regressors compare each level with the average of the “preceding” ones,"http://www.clayford.net/statistics/tag/helmert-contrasts/

An R and S-Plus Companion to Applied Regression. John Fox
ISBN-13: 978-0761922803",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"contr.helmert(n, contrasts = TRUE, sparse = FALSE)

http://stat.ethz.ch/R-manual/R-patched/library/stats/html/contrast.html",,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000135,strictly standardized mean difference,,"strictly standardized mean difference (SSMS) is a standardized mean difference which corresponds to the  ratio of mean to the standard deviation of the difference between two groups. 
SSMD directly measures the magnitude of difference between two groups.
SSMD is widely used in High Content Screen for hit selection and quality control.

When the data is preprocessed using log-transformation as normally done in HTS experiments, SSMD is the mean of log fold change divided by the standard deviation of log fold change with respect to a negative reference. 

In other words, SSMD is the average fold change (on the log scale) penalized by the variability of fold change (on the log scale).

For quality control, one index for the quality of an HTS assay is the magnitude of difference between a positive control and a negative reference in an assay plate. For hit selection, the size of effects of a compound (i.e., a small molecule or an siRNA) is represented by the magnitude of difference between the compound and a negative reference. SSMD directly measures the magnitude of difference between two groups. Therefore, SSMD can be used for both quality control and hit selection in HTS experiments.",false,,,http://purl.obolibrary.org/obo/STATO_0000100,,,,,,,,,,"strictly standardized mean difference (SSMS) is a standardized mean difference which corresponds to the  ratio of mean to the standard deviation of the difference between two groups. 
SSMD directly measures the magnitude of difference between two groups.
SSMD is widely used in High Content Screen for hit selection and quality control.

When the data is preprocessed using log-transformation as normally done in HTS experiments, SSMD is the mean of log fold change divided by the standard deviation of log fold change with respect to a negative reference. 

In other words, SSMD is the average fold change (on the log scale) penalized by the variability of fold change (on the log scale).

For quality control, one index for the quality of an HTS assay is the magnitude of difference between a positive control and a negative reference in an assay plate. For hit selection, the size of effects of a compound (i.e., a small molecule or an siRNA) is represented by the magnitude of difference between the compound and a negative reference. SSMD directly measures the magnitude of difference between two groups. Therefore, SSMD can be used for both quality control and hit selection in HTS experiments.",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789971/|http://en.wikipedia.org/wiki/SSMD,,,,,,,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789971/,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000085,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000277,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
