qtl_id,TraitOriginalName,trait_name,trait_uri,feature_name #as it table,feature_name #ontology_term,feature_uri #ontology term ID,markers,marker_uri,pmcId,doi,tableId
PMC3852376_Table 2_35,YLD,yield,http://purl.obolibrary.org/obo/SP_0000198,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 4_5,30Wt,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_6,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_7,CD,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_8,DAP1st,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_9,DAP50,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_10,FH,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_11,FP,fruit perimeter,http://purl.obolibrary.org/obo/SP_0000087,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_12,Fruit size/shape,fruit,http://purl.obolibrary.org/obo/PO_0009001,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_13,Time to first ripe fruit (d),fruit,http://purl.obolibrary.org/obo/PO_0009001,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_14,Time to 50% ripe fruit (d),fruit,http://purl.obolibrary.org/obo/PO_0009001,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_15,Fruit height,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_16,Fruit quality,fruit quality,http://purl.obolibrary.org/obo/TO_0002728,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_17,Fruit shape (H:W),fruit shape,http://purl.obolibrary.org/obo/TO_0002628,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_18,Fruit size,fruit size,http://purl.obolibrary.org/obo/TO_0002625,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_19,Fruit weight,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_20,FS,fruit shape,http://purl.obolibrary.org/obo/SP_0000038,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_21,H,plant height,http://purl.obolibrary.org/obo/TO_0000207,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_22,HAB,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_23,Maturity,Maturity,http://purl.obolibrary.org/obo/TO_0000174,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_24,pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_25,Plant architecture,plant morphology trait,http://purl.obolibrary.org/obo/TO_0000017,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_26,Canopy density,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_27,Plant habit,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_28,Plant height,plant height,http://purl.obolibrary.org/obo/TO_0000207,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_29,Plant shape (H:W),Plant shape (H:W),,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_30,Plant size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_31,Plant width,plant width,http://purl.obolibrary.org/obo/TO_0006062,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_32,SH,SH,,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_33,SZ,plant size,http://purl.obolibrary.org/obo/SP_0000002,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_34,W,plant width,http://purl.obolibrary.org/obo/TO_0006062,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_35,Yield,yield,http://purl.obolibrary.org/obo/SP_0000198,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
PMC3852376_Table 4_36,YLD,yield,http://purl.obolibrary.org/obo/SP_0000198,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 4
